platform,video_id,comment_id,author,author_id,content,like_count,reply_count,publish_time,ip_location,sentiment,mentioned_games
youtube,U1gLfDWbX9Y,Ugxg_wyRKrKyhc0AglJ4AaABAg,@wuzheyu4863,UCwPW52kAV3ZlFWygJX4WtUw,群英7的组合技，还有找怪刷基础属性。都是经典,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxmnVqxav-pbCFXKdd4AaABAg,@DreamCatcherBBS,UCULf6AfLPq0N4SLUqwtHd0w,"十年磨一劍，
檣櫓灰飛煙滅。",0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,Ugzo0nd_1pTawvkaq694AaABAg,@alexihe66,UCeKAwAc7zhIgq9jvYcQTtrw,霸王再临挺好玩的 很多兵种跟马,0,0,2 years ago,,,
youtube,U1gLfDWbX9Y,UgzySAMU8tkb2WPleFd4AaABAg,@ZONAHDify,UCtflUzJ6W52Fu_vTijYQMHA,精彩,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,Ugye4zvs6QBDOkjaq3Z4AaABAg,@房飞逢,UCkTOPJrP84rnaDK6F_CiMAg,2代最经典,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgzK6GHEzNMVuAo_-kN4AaABAg,@共产党-q6g,UCGHrQjCfFSs5QhGtYwPRoow,我也很喜欢玩这个游戏，我能一统天下,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,Ugz8C8sfY73C1v5Wrdp4AaABAg,@fffgffhh88777,UCwuT07UUqv4nYaf3rp4XSFA,这个游戏最好玩的地方是棋盘自动打，可以分成几个集团军，他们会自己出兵打，玩家就不需要再关注具体的对垒战,1,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgyYEuF0T0_DPz-WIOx4AaABAg,@yoyolee251,UC1aKwrVLFvyEEtafL0SY1hw,沒錯 三國群英傳系列如果會玩 一個武將砍翻整局遊戲 武力為主 能夠直接攻擊武將的技能為輔 有這兩個 隨便找到個趙雲都能肛翻全場,0,0,2 years ago,,,
youtube,U1gLfDWbX9Y,Ugw_K0vz2HICkgVRRyt4AaABAg,@公者千古-r7n,UCNUtoehAU1WTQ4qQCGKJz3A,我最喜欢魔改版的 三国群英传幻想之圣战,0,0,2 years ago,,,
youtube,U1gLfDWbX9Y,Ugyg_p8WVU_Y3FUyNuN4AaABAg,@victorking8982,UCd65LIgGU-Y0NfGL2EiXwKg,小时候可喜欢玩这个了！！！。,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgwVRFBZmcSVXShP01h4AaABAg,@ELLERY_HEAT,UCh3-eGoUBRSANIX1xNmTp4w,"目前正在挑戰一代全劇本中
簡單又有意思🎉
歡迎來看看",0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,Ugze6Fe16CI4xuKwhmZ4AaABAg,@ikrih5818,UCyhkibIQwMziX4MbJbAdg1w,"三國群英真的神作
跟ss 神作聖龍戰紀一樣神
希望迷你SS 快出兩作",0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxZr2ejq5K2OmrB0Vd4AaABAg,@老爹の極樂袋,UCUog-KEeCrJSf0lFbJU-u-g,8:55 劉備:我二弟天下無敵...我糙叛變了?,1,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgyKiU-K7WZfPFXfcEp4AaABAg,@百里苍痕,UCZdZM0jUUbfJHBtSvZxz29w,哇，这款玩过很久啊,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgzvvRaIqEaDHGOtfVV4AaABAg,@Zero963Zero,UC2B-aLGlkCB77INr4KimUTQ,霸王再临初期也挺紧张刺激的,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,Ugy1bcoM3cCi5e9cOOB4AaABAg,@zijianwang4777,UCdJQoswuln6jN2en5gueR_A,这游戏就是我童年,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgzgvDnXriD2_SeTHl94AaABAg,@詩岸,UC7uqHI-aLWKZ2S_fucJWXrg,這遊戲根本是三國修仙傳，統一什麼的交給凡人去爭 😙,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,Ugy8gzBIWQZbvZmSICV4AaABAg,@真相-h4r,UCkbkF_V43LrfbZEvXxmjdmg,"當初我玩這個，由於選個小國
蒐集好幾位好用的後
一路開始抓人處決
處決到曹操根孫權劉備都沒有人了",0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,Ugxr8KFfN5qZ4J12l7J4AaABAg,@22620757,UC4s7xF9dsZWroZLpvatIkbw,巾幗爭霸感覺挺有趣的,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgzLNlAS2-KaXeY8c214AaABAg,@carktr,UCX-13u2ALuzbfwbfiqzikPw,天下歸魏😌,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,Ugzhcdw1HgQxm3fyGsB4AaABAg,@wilkinweber1119,UC3QHLgr537iB9aeWiNWUJig,最早玩过2代，集中精力玩过的只有4代，当初很惊艳。每次都选董卓，带着吕布从头屠到尾。还打过东瀛，真的很怀念,3,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgwGtCAITeOTIxHoenN4AaABAg,@betterworldify,UCRXg5-rSIYugvYPozDwg-vQ,霸王再臨第一次玩很好玩，巨神兵阿,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgwXai4w6pv8LHs87yF4AaABAg,@Shin6553,UC083UjBVRClowRYRgRsmJJg,"以前很多遊戲真的很好玩, 除了電腦的AI跟BUG問題以外 好懷念阿...",1,0,3 years ago,,,
