platform,video_id,comment_id,author,author_id,content,like_count,reply_count,publish_time,ip_location,sentiment,mentioned_games
youtube,CEkwIr1eNNA,UgysWRfPH7QVWLH9qY94AaABAg.AI3Mdwdn7TXAT1QxSm9nD6,@user-wj7je9ik3d,UC9NmkpAarEalyroSsYj6yqQ,ガクトがいるでござる,0,0,2 months ago,,,
youtube,CEkwIr1eNNA,UgwcpGrd-2JPRDEmZUt4AaABAg,@畑勇-c7t,UCYxsAggxOXbolwZCnNldPAQ,繰り返して見ること20回以上見てますが、あっちゃんのストーリの進め方とわかりやすさの進行上手すぎで、何回観てもまた見たくなって戻ってくるんですよね。,0,0,4 months ago,,,
youtube,CEkwIr1eNNA,UgxfVCbPe0uZwnnSBpJ4AaABAg,@ベイマックス-l8z,UCQOtNos5UdUakJtxlR0lxwA,めちゃくちゃ面白かったー！,3,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgyE9zoCVCeW4WPh4zh4AaABAg,@TheOhinasama,UCyLaNcS0rW6uv9uDI562bEw,中国ドラマ、Romance of the three Kingdoms と平行にみてます。すごくわかりやすい。ドラマで、ビジュアル。中田さんの、説明で理解。　感謝です。,1,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgxgP7XWMCb_FkzGr854AaABAg,@kimbinsoncrusoe1422,UCLvy08fH1fnY0SVGpuZO5JA,재밌게 봤습니다,1,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgxHNPOmzVx1D0tegu94AaABAg,@satoyama5417,UCMEEPSLmAxsvyJ2dIeEoT3A,"ゲームの三國無双シリーズでも関羽がいっちゃんかっこよい
義を貫かん！ってセリフ
に毎回ふるえるんよな",2,0,10 months ago,,,
youtube,CEkwIr1eNNA,Ugy_m9w0TvTqa0Qvs7J4AaABAg,@zzangtaka3452,UCCPejl-nwwA4XWaSfPa0mSA,ありがとうございます！！楽しみです！最新版の世界史の動画を最近みています。本当におもしろいし、歴史の流れがわかる最高の授業だと思います。youtube大学の動画を理解できて、笑うことができる！日本に生まれてよかったー🎵,18,0,11 months ago,,,
youtube,CEkwIr1eNNA,Ugz8vZC18CuZItyj_K94AaABAg,@みなみもね-x9t,UC_odCvG5pzoNJk9sx-Tx0ig,分かりやすくておもろかった！,1,0,10 months ago,,,
youtube,CEkwIr1eNNA,UgxUbRvjAFGSZ-lE_c54AaABAg,@mi7574,UCsTpxILHpsOQ9jbDW3NjuUA,わかりやすすぎて面白すぎます！！,1,0,9 months ago,,,
youtube,CEkwIr1eNNA,UgzJNdLLb1HdNAzPbxx4AaABAg,@akisanサニー,UCpV48BfHO8gzb7bVaNj_bow,あっちゃん、やっぱり最高に面白い、楽しくまた見ましたー❤️,0,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgyRhNesZIOqvO7v1vZ4AaABAg,@万卜人のオタク夜話,UCgQ6Ju99a8RfMQOehL-aSwA,項羽と劉邦も見たい！,7,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgyyyQEoYSt-aZUdI554AaABAg,@くさたけ-h3o,UCmp5H1qCeE3P_N3mqB3sTfA,映画コナン観てきたので興味増しました！,2,0,11 months ago,,,
